online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
1,1,3.7,399,34,20,1414,1000.0,3564
1,0,4.1,383,35,20,557,700.0,5047
1,0,4.0,99,35,62,1121,400.0,5047
1,0,3.8,202,21,20,558,600.0,5047
0,0,4.1,107,34,9,223,350.0,5047
1,0,4.0,165,55,20,1156,500.0,4100
1,0,3.8,362,20,13,383,700.0,448
1,0,3.9,116,64,20,1181,1000.0,2874
1,0,2.9,619,55,62,1196,500.0,5047
1,0,4.1,198,34,20,965,600.0,5047
1,0,3.7,46,34,13,332,500.0,373
1,0,4.1,1208,34,20,1156,800.0,5047
0,1,4.2,783,34,20,1101,1400.0,5047
1,0,4.1,172,34,13,763,700.0,5047
1,0,3.9,77,34,20,975,800.0,1281
1,0,3.0,119,35,72,267,500.0,5047
1,1,3.8,360,34,60,730,1300.0,2008
0,0,3.9,78,34,62,181,650.0,5047
1,0,3.7,83,34,20,513,600.0,5047
1,0,3.6,113,2,72,1156,400.0,5047
1,1,3.9,751,21,57,628,1500.0,1780
1,0,3.9,367,2,29,1429,450.0,5047
1,0,3.9,82,55,62,558,400.0,4733
0,0,2.6,45,34,29,235,650.0,5047
0,0,4.0,81,34,20,2,1000.0,5047
1,0,3.8,77,2,13,436,550.0,2753
1,0,3.8,311,34,20,723,800.0,5047
1,0,3.7,42,2,62,521,500.0,5047
0,0,2.9,56,34,20,104,700.0,5047
0,0,3.7,90,34,20,1144,600.0,5047
1,0,3.7,68,23,20,1548,800.0,5047
1,1,4.0,178,34,20,29,1000.0,5047
1,0,4.0,129,35,62,118,600.0,5047
1,0,3.9,52,35,62,823,300.0,2147
0,0,4.0,161,35,20,286,600.0,5047
0,1,4.1,737,35,21,50,800.0,5047
0,0,3.9,247,35,20,95,450.0,5047
0,0,3.9,121,21,20,107,600.0,5047
0,0,4.1,109,35,20,558,450.0,5047
0,0,3.8,161,2,62,235,300.0,5047
1,1,4.4,816,34,46,682,1200.0,5047
0,0,3.8,139,35,21,1222,500.0,5047
1,0,4.0,50,23,3,188,250.0,5047
0,0,4.2,216,35,51,1555,300.0,5047
0,0,3.8,164,35,20,77,650.0,5047
1,0,4.1,91,35,29,1465,600.0,4168
0,1,3.9,198,35,20,1156,700.0,5047
0,0,3.7,53,35,3,190,350.0,5047
1,0,3.8,44,2,13,389,500.0,3179
0,0,3.7,41,35,62,84,250.0,5047
0,0,4.0,95,21,29,181,300.0,5047
0,0,2.8,69,2,62,868,300.0,5047
0,0,3.8,104,2,62,1061,400.0,5047
1,0,3.8,51,2,41,1547,300.0,4541
1,0,3.9,248,34,4,896,1200.0,2263
1,0,2.9,54,2,62,852,250.0,5047
0,0,3.8,92,34,13,332,700.0,5047
1,0,2.9,54,2,62,852,250.0,5047
1,0,4.8,265,34,30,767,400.0,5047
1,0,4.1,399,34,33,785,700.0,504
0,0,4.4,669,34,30,956,400.0,5047
0,0,4.6,274,34,30,769,300.0,5047
0,0,4.3,259,34,30,951,200.0,5047
1,0,3.8,221,34,30,959,400.0,611
1,0,4.2,432,34,30,773,500.0,817
1,0,4.1,174,34,30,953,500.0,2641
0,0,4.1,71,34,20,973,600.0,5047
0,0,3.8,110,34,22,1221,700.0,5047
1,0,3.9,35,34,29,181,500.0,1617
1,0,3.9,90,34,30,767,300.0,1579
0,0,3.9,87,34,30,773,300.0,5047
1,0,3.9,64,34,31,770,600.0,604
0,0,3.9,78,34,62,181,650.0,5047
0,0,4.0,81,34,20,2,1000.0,5047
1,0,3.0,38,34,0,181,400.0,5047
0,0,3.9,130,21,0,175,400.0,5047
1,1,4.3,496,35,19,372,800.0,5047
0,0,3.7,53,35,3,190,350.0,5047
1,0,4.0,99,35,62,1121,400.0,5047
0,0,4.0,95,21,29,181,300.0,5047
1,0,4.0,120,35,32,216,150.0,4304
1,0,4.4,287,55,29,930,500.0,4161
1,1,4.5,506,23,13,455,650.0,886
1,0,3.8,109,2,30,956,450.0,2903
1,0,3.8,48,2,70,1121,150.0,2772
1,1,4.2,341,34,26,912,1400.0,5047
0,1,4.3,416,34,54,799,1800.0,5047
1,1,4.2,559,34,13,406,1200.0,5047
0,1,4.6,1502,34,20,813,1400.0,5047
0,1,4.4,1099,34,21,1172,1400.0,5047
1,1,4.4,2329,34,54,39,1400.0,1486
0,1,4.2,1132,34,20,1325,1600.0,5047
0,0,4.5,1181,34,16,338,900.0,5047
1,1,4.5,1013,34,20,558,1100.0,5047
0,0,4.1,470,34,20,1156,800.0,5047
1,1,4.5,1228,34,20,1385,800.0,2739
1,1,4.4,347,34,20,249,600.0,5047
1,0,4.1,1208,34,20,1156,800.0,5047
1,1,4.4,816,34,46,682,1200.0,5047
0,1,4.2,1989,34,20,703,800.0,5047
0,1,3.9,300,34,20,56,750.0,5047
1,0,4.2,219,34,20,84,1000.0,1331
1,1,4.1,577,34,13,455,700.0,3114
1,0,4.4,203,34,20,131,800.0,5047
1,1,4.2,1196,34,60,888,1400.0,1389
1,1,3.8,360,34,60,730,1300.0,2008
0,1,4.0,662,34,54,746,1500.0,5047
1,0,3.8,140,34,20,925,700.0,836
1,0,3.6,519,34,20,1399,600.0,1227
1,1,3.9,321,34,20,52,750.0,5047
1,1,4.3,473,34,20,1547,750.0,5047
1,1,4.2,405,34,20,1509,1500.0,5047
0,1,4.2,308,34,20,1067,1300.0,5047
1,0,4.1,201,34,20,1543,650.0,4366
0,1,4.2,783,34,20,1101,1400.0,5047
1,1,4.0,702,34,20,610,800.0,5047
1,0,3.9,248,34,4,896,1200.0,2263
1,0,3.7,83,34,20,513,600.0,5047
1,0,4.1,198,34,20,965,600.0,1789
1,0,3.8,311,34,20,723,800.0,5047
1,0,4.1,155,34,20,558,1100.0,5047
0,0,3.8,92,34,13,332,700.0,5047
1,1,4.1,223,34,20,135,500.0,3054
1,0,3.7,214,34,20,111,700.0,5047
0,1,3.9,74,34,21,629,1200.0,5047
1,1,3.9,293,34,20,1521,900.0,5047
1,1,4.0,178,34,20,29,1000.0,5047
0,1,4.0,377,34,4,738,1300.0,5047
1,0,2.8,234,34,20,521,700.0,5047
0,0,4.0,241,34,13,387,600.0,5047
1,0,4.1,172,34,13,763,700.0,5047
1,1,4.1,448,34,20,609,500.0,4776
1,0,3.9,240,34,20,235,600.0,978
1,1,3.7,399,34,20,1414,1000.0,3564
1,0,3.7,220,34,62,266,400.0,5047
1,0,3.7,209,34,20,1057,600.0,5047
1,0,3.6,244,34,20,1599,400.0,4220
1,0,4.1,200,34,20,1067,800.0,5047
1,0,3.8,289,34,20,296,600.0,940
1,0,4.1,274,34,13,416,900.0,3450
0,0,4.1,71,34,20,973,600.0,5047
0,0,3.8,110,34,22,1221,700.0,5047
1,1,3.7,83,34,20,59,800.0,5047
1,0,3.8,88,34,62,1047,400.0,3863
1,0,3.7,46,34,13,332,500.0,373
1,0,3.5,119,34,20,266,750.0,976
1,0,3.8,140,34,13,409,650.0,1388
1,0,3.7,91,34,20,1277,500.0,1207
1,0,3.6,56,34,13,332,650.0,794
1,0,3.1,150,34,20,1181,500.0,5047
1,0,3.8,80,34,20,521,750.0,5047
1,0,3.9,77,34,20,975,800.0,1281
0,0,2.9,56,34,20,104,700.0,5047
1,0,3.7,124,34,20,760,600.0,5047
0,0,3.7,90,34,20,1144,600.0,5047
0,0,4.0,81,34,20,2,1000.0,5047
1,0,3.9,97,34,13,437,350.0,2407
1,0,2.7,171,34,20,282,500.0,2568
1,0,2.7,434,34,20,1474,750.0,2345
1,0,4.1,399,34,33,785,700.0,504
0,0,4.1,203,34,62,1547,250.0,5047
0,0,4.0,83,34,62,1352,500.0,5047
0,0,3.9,47,34,62,1439,500.0,5047
1,0,4.0,297,34,62,1156,350.0,3449
1,0,3.9,93,34,62,1358,400.0,5047
1,0,3.4,378,34,62,1474,400.0,3127
1,0,4.1,498,34,62,1644,250.0,1934
1,0,4.1,327,34,62,1589,300.0,2676
1,0,4.2,386,34,62,322,500.0,3750
1,0,3.8,69,34,62,1156,300.0,284
1,0,4.0,209,34,62,1507,600.0,863
1,0,2.4,48,34,62,832,450.0,1938
1,0,3.9,96,34,62,591,300.0,3719
1,0,4.0,89,34,62,817,200.0,1928
1,0,3.6,195,34,62,1196,500.0,5047
0,0,3.9,78,34,62,181,650.0,5047
1,0,3.7,52,34,62,1046,350.0,1094
0,0,3.6,84,34,62,591,200.0,5047
0,0,3.5,87,34,62,1547,150.0,5047
1,0,3.7,91,34,62,1628,200.0,3040
0,0,3.7,300,34,62,1416,400.0,5047
0,0,4.0,161,35,20,286,600.0,5047
0,1,4.1,737,35,21,50,800.0,5047
1,1,4.4,2589,35,22,1468,600.0,2251
1,1,4.3,1437,35,20,1625,1500.0,3864
0,0,3.9,247,35,20,95,450.0,5047
1,1,4.1,840,35,13,474,800.0,1386
1,1,4.5,418,35,20,145,1200.0,454
1,1,3.9,751,21,57,628,1500.0,1780
0,0,3.9,121,21,20,107,600.0,5047
1,0,3.9,219,35,20,68,600.0,4192
0,1,4.0,237,35,20,1067,1400.0,5047
1,0,3.9,420,35,20,1524,800.0,2895
1,0,4.3,191,21,13,357,700.0,2120
0,0,4.2,216,35,51,1555,300.0,5047
0,0,4.1,109,35,20,558,450.0,5047
0,0,3.8,164,35,20,77,650.0,5047
1,1,4.1,229,35,20,1065,550.0,5047
1,0,4.0,72,35,20,1088,400.0,5047
1,0,3.9,358,21,20,1384,650.0,5047
1,0,3.7,370,35,20,111,800.0,1131
0,0,4.1,111,35,20,799,1400.0,5047
1,0,4.1,383,35,20,557,700.0,5047
1,0,4.0,3128,35,20,1402,750.0,2103
0,0,4.2,89,35,20,84,700.0,5047
1,0,3.9,191,21,20,1386,650.0,1119
1,0,3.7,301,35,20,262,750.0,5047
1,0,3.8,202,21,20,558,600.0,5047
1,0,4.0,722,35,13,374,1000.0,452
1,1,3.6,104,35,13,654,800.0,5043
1,0,3.9,190,35,20,1058,600.0,585
1,0,3.6,147,35,20,1276,700.0,570
0,1,3.9,198,35,20,1156,700.0,5047
0,0,3.8,139,35,21,1222,500.0,5047
1,0,3.5,312,35,20,1145,700.0,4061
1,0,3.9,115,35,20,521,550.0,5047
1,0,2.7,182,35,20,1426,450.0,1677
1,0,4.4,1418,35,62,1115,300.0,2143
1,0,3.9,110,35,62,817,400.0,2223
1,0,4.0,175,35,62,208,400.0,5047
1,0,3.9,718,35,62,323,600.0,1473
1,0,3.8,185,35,62,235,250.0,5047
1,0,3.7,118,35,62,84,300.0,2816
1,0,4.0,129,35,62,118,600.0,5047
1,0,3.1,616,35,62,322,450.0,2629
1,0,3.9,186,35,62,558,500.0,5047
0,0,3.7,53,35,3,190,350.0,5047
1,0,3.8,173,21,62,235,300.0,4943
1,0,3.7,118,35,62,609,450.0,3397
1,0,3.8,140,35,62,1190,500.0,1032
1,0,3.9,41,35,62,315,550.0,2188
1,0,3.8,128,35,62,851,400.0,1755
1,0,3.3,58,35,62,1497,300.0,4681
0,0,3.7,41,35,62,84,250.0,5047
1,0,3.9,52,35,62,823,300.0,2147
1,0,4.0,209,35,62,1150,550.0,4158
1,0,3.7,93,35,62,1058,400.0,3818
1,0,3.8,49,35,62,1597,300.0,3173
1,0,2.9,215,35,62,322,500.0,3382
1,0,3.6,76,35,62,1061,450.0,2375
1,0,3.3,351,2,51,79,350.0,5047
1,0,3.9,611,2,20,539,750.0,2395
1,0,3.7,71,2,20,82,450.0,4608
1,1,4.5,506,23,13,455,650.0,886
0,0,4.0,157,2,57,878,1100.0,5047
1,1,4.0,667,2,20,1307,700.0,2590
1,1,3.5,131,2,20,1328,1000.0,4320
1,0,3.8,200,2,20,66,600.0,4688
1,0,4.1,98,23,13,384,500.0,5047
1,0,3.7,73,2,19,398,500.0,4880
0,0,3.8,161,2,62,235,300.0,5047
1,0,4.3,332,23,62,322,300.0,2225
1,0,3.5,324,2,20,1375,600.0,1569
1,0,2.6,254,2,20,1196,1050.0,4075
0,0,4.0,130,2,62,1547,200.0,5047
1,0,3.9,71,2,62,547,250.0,1333
1,0,3.8,109,2,21,56,600.0,1839
1,0,3.8,44,2,13,389,500.0,3179
1,0,3.2,123,2,20,1033,600.0,2900
1,0,3.9,224,2,20,611,600.0,4867
1,0,3.4,182,2,20,577,500.0,1190
0,0,3.6,70,2,62,1561,200.0,5047
0,0,3.5,50,2,20,1557,600.0,5047
1,0,3.4,78,2,62,1552,400.0,5047
1,0,3.7,64,2,62,581,400.0,463
0,0,3.7,100,2,4,1429,1200.0,5047
1,0,3.8,98,2,20,558,500.0,1144
1,0,3.8,92,2,62,1121,400.0,4209
1,0,3.9,283,2,62,1335,250.0,5047
0,0,3.7,103,2,20,1156,600.0,5047
1,0,3.8,77,2,13,436,550.0,2753
1,0,3.7,42,2,62,521,500.0,5047
1,0,3.8,151,2,62,1476,500.0,3487
0,0,3.7,161,2,62,1597,300.0,5047
0,0,2.8,69,2,62,868,300.0,5047
1,0,3.6,92,2,62,106,400.0,4140
0,0,3.8,104,2,62,1061,400.0,5047
0,0,3.6,77,23,62,1589,400.0,5047
1,1,4.4,2329,34,54,39,1400.0,1486
0,1,4.3,416,34,54,799,1800.0,5047
1,1,4.2,1196,34,60,888,1400.0,1389
1,1,4.4,816,34,46,682,1200.0,5047
1,1,3.8,360,34,60,730,1300.0,2008
0,1,4.0,662,34,54,746,1500.0,5047
1,0,3.9,248,34,4,896,1200.0,2263
0,1,3.9,74,34,21,629,1200.0,5047
0,1,4.0,377,34,4,738,1300.0,5047
1,1,3.9,751,21,57,628,1500.0,1780
0,0,3.8,139,35,21,1222,500.0,5047
0,0,4.0,157,2,57,878,1100.0,5047
0,0,3.7,100,2,4,1429,1200.0,5047
1,1,4.1,840,35,13,474,800.0,1386
1,1,4.4,2589,35,22,1468,600.0,2251
1,1,4.3,496,35,19,372,800.0,5047
1,0,4.0,722,35,13,374,1000.0,452
1,1,3.6,104,35,13,654,800.0,5043
0,0,4.5,1181,34,16,338,900.0,5047
1,1,4.2,559,34,13,406,1200.0,387
1,0,4.1,399,34,33,785,700.0,504
1,1,4.1,577,34,13,455,700.0,3114
0,0,4.3,167,34,13,332,500.0,5047
1,0,4.3,191,21,13,357,700.0,2120
0,0,3.8,92,34,13,332,700.0,5047
1,0,3.7,73,2,19,398,500.0,4880
0,0,4.0,241,34,13,387,600.0,5047
1,0,4.1,172,34,13,763,700.0,5047
1,0,3.8,44,2,13,389,500.0,3179
1,0,4.1,274,34,13,416,900.0,3450
0,0,3.8,110,34,22,1221,700.0,5047
1,0,3.7,46,34,13,332,500.0,373
1,0,3.8,140,34,13,409,650.0,1387
0,0,3.9,63,2,13,436,450.0,5047
1,0,3.8,77,2,13,436,550.0,2753
1,0,3.9,97,34,13,437,350.0,2407
1,1,4.5,506,23,13,455,650.0,886
1,0,3.8,362,20,13,383,700.0,448
1,0,4.4,861,26,29,930,500.0,2990
1,0,3.8,221,34,30,959,400.0,611
1,0,3.6,531,57,29,923,450.0,28
1,0,4.0,297,34,62,1156,350.0,3449
1,0,3.7,52,34,62,1046,350.0,1095
1,0,4.0,209,34,62,1507,600.0,863
1,0,4.2,386,34,62,322,500.0,3750
1,0,4.4,220,2,30,956,400.0,4561
1,0,3.7,118,35,62,84,300.0,2816
1,0,4.0,3128,35,20,1402,750.0,4421
1,0,4.4,1418,35,62,1115,300.0,2143
1,0,4.1,498,34,62,1644,250.0,1934
1,0,4.8,265,34,30,767,400.0,5047
1,1,4.4,2589,35,22,1468,600.0,2251
0,0,3.9,87,34,30,773,300.0,5047
1,1,4.5,1228,34,20,1385,800.0,2739
1,0,3.9,420,35,20,1524,800.0,2895
1,0,3.7,215,2,72,574,450.0,5047
1,0,3.3,58,35,62,1497,300.0,4681
1,0,3.3,238,60,62,1196,400.0,2413
1,0,4.0,148,21,29,260,400.0,2663
1,1,4.1,448,34,20,609,500.0,4776
1,0,3.9,191,21,20,1386,650.0,1141
1,0,4.2,432,34,30,773,500.0,817
1,0,3.7,306,55,62,1338,400.0,2382
1,0,3.5,408,55,62,323,600.0,1821
1,0,4.1,327,34,62,1589,300.0,2677
1,0,3.8,306,55,62,1499,400.0,1370
1,0,3.1,616,35,62,322,450.0,2629
1,0,4.3,332,23,62,322,300.0,2225
1,0,3.9,162,34,29,1465,750.0,2175
1,0,4.1,189,34,62,1547,100.0,593
1,0,3.8,257,2,62,1196,600.0,4059
1,0,3.7,297,2,62,235,200.0,1961
1,0,3.2,123,2,20,1033,600.0,2900
1,0,3.9,96,34,62,591,300.0,3718
1,0,3.6,92,2,62,106,400.0,4139
1,0,3.7,41,23,29,1513,400.0,4228
1,0,2.7,182,35,20,1426,450.0,1676
1,0,3.9,247,55,62,1045,400.0,2899
1,0,4.0,154,35,62,1121,400.0,424
1,0,3.6,153,55,62,1517,400.0,1155
1,0,4.1,343,35,72,1392,500.0,1889
1,0,2.7,434,34,20,1474,750.0,2345
1,0,3.9,232,35,29,235,650.0,1986
1,0,3.7,301,35,20,262,750.0,1066
1,0,3.9,35,34,29,181,500.0,1617
1,0,3.7,93,35,62,1058,400.0,3818
1,0,3.8,140,34,20,925,700.0,837
1,0,3.7,50,64,30,769,300.0,605
1,1,4.3,1437,35,20,1625,1500.0,3864
1,1,4.4,2329,34,54,39,1400.0,1486
1,0,3.4,182,2,20,577,500.0,1190
1,0,3.6,90,55,62,1670,400.0,1440
1,0,3.7,48,55,72,93,150.0,3634
1,0,4.2,376,34,62,1644,350.0,1739
1,0,2.7,64,55,41,521,700.0,4019
1,0,3.7,214,34,20,111,700.0,5047
1,0,3.8,151,2,62,1476,500.0,3487
1,0,3.8,109,2,30,956,450.0,2903
1,0,3.9,110,35,62,817,400.0,2223
1,1,4.1,577,34,13,455,700.0,3114
1,0,3.2,107,23,29,1156,500.0,872
1,0,4.0,177,55,20,698,600.0,5047
1,0,3.7,91,34,62,1628,200.0,3040
1,0,3.8,128,35,62,851,400.0,1755
1,0,2.6,227,2,62,1002,600.0,901
1,0,4.2,533,55,20,1135,800.0,5047
1,0,3.7,118,35,62,609,450.0,3397
0,0,3.4,58,55,62,1586,500.0,5047
1,0,4.1,174,34,30,953,500.0,2641
1,0,3.8,189,2,62,1474,400.0,3133
1,0,3.5,324,2,20,1375,600.0,1569
1,0,3.8,128,55,62,1494,300.0,5047
1,0,3.8,289,34,20,296,600.0,940
1,0,3.8,140,35,62,1190,500.0,1032
0,0,4.0,161,35,20,286,600.0,5047
1,1,4.5,755,55,4,737,1300.0,5047
1,0,3.9,84,55,30,767,300.0,5047
1,0,3.7,370,35,20,111,800.0,1131
1,0,3.8,48,2,70,1121,150.0,2772
1,1,4.5,506,23,13,455,650.0,886
1,0,3.9,82,55,62,558,400.0,4732
1,0,3.9,71,2,62,547,250.0,1333
1,0,3.8,140,34,13,409,650.0,1387
1,0,3.5,119,34,20,266,750.0,976
1,0,3.1,78,23,29,1296,500.0,873
1,0,3.9,190,35,20,1058,600.0,585
1,1,4.5,418,35,20,145,1200.0,454
1,0,3.6,56,34,13,332,650.0,794
1,0,3.7,57,23,29,624,500.0,5047
1,0,3.9,41,35,62,315,550.0,2188
1,0,3.8,173,21,62,235,300.0,4943
1,0,3.7,71,2,20,82,450.0,4608
1,0,3.9,64,34,31,770,600.0,604
1,0,3.8,88,34,62,1047,400.0,3863
1,1,4.2,341,34,26,912,1400.0,5047
1,0,3.9,97,34,13,437,350.0,2407
1,0,3.6,42,55,20,103,600.0,2985
1,0,3.5,312,35,20,1145,700.0,4061
1,0,3.9,55,34,9,215,400.0,506
1,1,4.2,1196,34,60,888,1400.0,1389
1,0,4.1,399,34,33,785,700.0,504
1,0,4.1,70,20,20,1156,700.0,2807
1,0,4.1,98,23,13,384,500.0,675
1,0,2.4,48,34,62,832,450.0,1938
1,1,3.7,399,34,20,1414,1000.0,3564
1,0,3.8,98,2,20,558,500.0,1144
1,0,3.7,64,2,62,581,400.0,463
1,0,4.0,209,35,62,1150,550.0,4158
1,0,3.1,150,34,20,1181,500.0,5047
1,0,4.0,89,34,62,817,200.0,5047
1,0,3.9,224,2,20,611,600.0,4867
1,1,3.6,104,35,13,654,800.0,5043
1,1,4.3,473,34,20,1547,750.0,5047
1,0,4.0,96,34,9,210,400.0,3430
1,0,3.6,76,35,62,1061,450.0,2374
1,0,2.7,194,55,20,1599,400.0,4222
1,0,4.1,201,34,20,1543,650.0,4366
1,0,4.2,219,34,20,84,1000.0,1331
1,1,4.1,840,35,13,474,800.0,1386
1,0,4.3,191,21,13,357,700.0,2120
1,0,2.9,215,35,62,322,500.0,3382
1,0,3.7,91,34,20,1277,500.0,1208
1,0,3.8,31,2,41,773,300.0,509
1,0,3.9,240,34,20,235,600.0,978
1,0,2.7,171,34,20,282,500.0,2568
1,0,3.8,49,35,62,1597,300.0,3639
1,0,3.7,86,55,62,1109,400.0,5047
1,1,3.8,360,34,60,730,1300.0,2008
1,0,3.8,69,34,62,1156,300.0,284
1,0,3.9,219,35,20,68,600.0,4192
1,0,3.6,147,35,20,1276,700.0,570
0,0,3.9,247,35,20,95,450.0,5047
1,0,3.7,81,20,62,1571,200.0,3502
1,0,3.9,611,2,20,539,750.0,2395
1,0,3.9,358,21,20,1384,650.0,194
1,0,3.3,63,2,20,1197,500.0,5047
1,1,3.9,751,21,57,628,1500.0,1780
1,0,4.0,165,55,20,1156,500.0,5047
1,0,4.1,252,20,1,177,350.0,4110
1,0,3.6,68,60,20,309,450.0,5047
1,0,3.7,73,2,19,398,500.0,5047
1,0,3.8,80,34,20,521,750.0,5047
1,0,2.8,100,55,41,735,800.0,5047
1,0,3.8,109,2,21,56,600.0,5047
0,0,4.2,216,35,51,1555,300.0,5047
0,0,2.6,210,55,62,1196,400.0,5047
1,0,3.9,375,55,62,54,400.0,5047
1,0,4.1,274,34,13,416,900.0,3450
1,1,3.9,293,34,20,1521,900.0,3364
0,0,4.1,109,35,20,558,450.0,5047
1,0,3.7,124,34,20,760,600.0,5047
1,1,3.5,131,2,20,1328,1000.0,4320
1,0,4.0,120,35,32,216,150.0,5047
1,0,3.9,116,64,20,1181,1000.0,2875
1,0,4.0,469,55,20,69,550.0,166
1,0,4.0,253,23,20,1386,600.0,3519
1,0,2.7,227,64,20,572,750.0,5047
1,0,3.8,232,20,20,1196,500.0,5047
1,0,3.3,351,2,51,79,350.0,3827
1,0,3.7,209,34,20,1057,600.0,4671
1,0,3.7,46,34,13,332,500.0,373
1,0,3.8,77,2,13,436,550.0,2753
1,0,3.9,77,34,20,975,800.0,1281
1,0,4.1,91,35,29,1465,600.0,4168
1,0,3.9,39,34,62,218,300.0,5047
1,0,4.0,99,35,62,1121,400.0,5047
1,1,4.3,496,35,19,372,800.0,5047
1,0,3.6,519,34,20,1399,600.0,1228
1,0,3.9,283,2,62,1335,250.0,5047
1,0,3.6,113,2,72,1156,400.0,3568
1,0,3.7,600,55,20,66,600.0,2399
0,1,3.9,198,35,20,1156,700.0,5047
0,0,3.7,53,35,3,190,350.0,5047
0,1,4.1,737,35,21,50,800.0,5047
1,0,3.7,83,34,20,513,600.0,5047
1,1,4.0,202,55,62,1189,450.0,3843
1,0,3.6,195,34,62,1196,500.0,2451
1,0,4.0,220,23,20,558,500.0,4893
1,0,3.8,185,35,62,235,250.0,5047
1,1,4.3,53,55,20,249,600.0,3517
1,0,3.9,52,35,62,823,300.0,2148
1,1,4.5,1013,34,20,558,1100.0,466
1,0,3.9,186,35,62,558,500.0,1439
0,0,3.8,139,35,21,1222,500.0,5047
1,0,4.1,172,34,13,763,700.0,5047
1,1,4.1,229,35,20,1065,550.0,5047
0,0,3.7,41,35,62,84,250.0,5047
1,0,3.0,58,20,72,1268,400.0,2431
1,0,3.8,362,20,13,383,700.0,5047
1,0,4.1,200,34,20,1067,800.0,5047
1,0,3.0,119,35,72,267,500.0,3182
1,0,3.7,145,55,20,1495,600.0,5047
1,0,4.1,198,34,20,965,600.0,5047
1,1,4.1,223,34,20,135,500.0,3054
1,0,3.4,78,2,62,1552,400.0,5047
1,0,3.3,145,2,20,610,900.0,5047
1,0,2.9,619,55,62,1196,500.0,2462
1,1,3.7,83,34,20,59,800.0,4352
1,0,2.6,254,2,20,1196,1050.0,5047
0,0,3.8,164,35,20,77,650.0,5047
1,0,2.8,234,34,20,521,700.0,1409
1,0,4.0,72,35,20,1088,400.0,1347
1,1,3.9,321,34,20,52,750.0,646
1,1,4.2,405,34,20,1509,1500.0,5045
1,0,3.7,220,34,62,266,400.0,5047
1,0,4.0,722,35,13,374,1000.0,452
1,0,4.0,175,35,62,208,400.0,5047
1,0,3.9,93,34,62,1358,400.0,2884
1,0,3.8,202,21,20,558,600.0,3399
1,0,3.7,82,2,20,558,800.0,5047
1,1,4.0,667,2,20,1307,700.0,2590
1,0,4.1,383,35,20,557,700.0,1313
1,0,4.1,1208,34,20,1156,800.0,3678
1,0,3.9,367,2,29,1429,450.0,2747
1,1,4.0,694,55,20,1375,1200.0,5047
1,0,4.1,155,34,20,558,1100.0,1408
1,0,4.4,203,34,20,131,800.0,5047
1,0,4.3,785,20,62,1156,300.0,5047
1,0,3.7,42,2,62,521,500.0,5047
1,0,3.8,311,34,20,723,800.0,5047
0,1,4.4,1099,34,21,1172,1400.0,5047
1,0,4.0,222,59,13,489,850.0,5047
0,0,4.1,470,34,20,1156,800.0,5047
0,0,3.8,161,2,62,235,300.0,5047
0,1,4.2,783,34,20,1101,1400.0,5047
0,0,4.2,142,20,0,175,500.0,5047
0,0,3.8,41,20,0,175,500.0,5047
1,0,4.1,178,20,29,824,400.0,5047
1,0,3.9,115,35,20,521,550.0,1076
1,1,4.0,178,34,20,29,1000.0,5047
1,0,4.1,620,34,62,1569,200.0,5047
1,0,3.9,248,34,4,896,1200.0,2263
1,0,2.8,142,20,3,181,300.0,5047
1,0,4.0,129,35,62,118,600.0,5047
1,0,2.8,132,2,62,873,200.0,5047
0,1,4.3,416,34,54,799,1800.0,5047
1,0,3.7,68,23,20,1548,800.0,5047
0,0,4.5,1181,34,16,338,900.0,5047
1,1,4.2,559,34,13,406,1200.0,387
0,1,3.9,300,34,20,56,750.0,5047
0,0,4.0,83,34,62,1352,500.0,5047
0,0,3.9,121,21,20,107,600.0,5047
0,0,3.9,47,34,62,1439,500.0,5047
0,0,4.3,259,34,30,951,200.0,5047
1,0,3.8,44,2,13,389,500.0,3179
0,0,3.8,110,34,22,1221,700.0,5047
0,0,3.8,41,2,0,175,400.0,5047
0,0,4.3,241,20,0,181,100.0,5047
0,0,4.1,107,34,9,223,350.0,5047
0,0,4.0,95,21,29,181,300.0,5047
0,0,3.9,78,34,62,181,650.0,5047
0,0,2.9,56,34,20,104,700.0,5047
0,0,2.8,69,2,62,868,300.0,5047
0,0,3.7,90,34,20,1144,600.0,5047
0,0,3.8,104,2,62,1061,400.0,5047
0,0,2.6,45,34,29,235,650.0,5047
0,0,4.0,81,34,20,2,1000.0,5047
1,0,3.8,51,2,41,1547,300.0,4541
1,0,2.9,54,2,62,852,250.0,5047
0,0,3.8,92,34,13,332,700.0,5047
1,1,4.4,816,34,46,682,1200.0,5047
1,1,4.3,496,35,19,372,800.0,5047
1,0,4.0,154,35,62,1121,400.0,5047
0,0,3.7,53,35,3,190,350.0,5047
1,0,4.0,99,35,62,1121,400.0,5047
1,0,4.0,120,35,32,216,150.0,4305
1,0,4.8,265,34,30,767,400.0,5047
1,0,4.1,399,34,33,785,700.0,504
0,0,4.4,669,34,30,956,400.0,5047
0,0,3.9,130,21,0,175,400.0,5047
0,0,4.6,274,34,30,769,300.0,5047
0,0,4.3,259,34,30,951,200.0,5047
1,0,3.8,221,34,30,959,400.0,611
1,0,4.2,432,34,30,773,500.0,817
1,0,4.1,174,34,30,953,500.0,2641
0,0,4.1,71,34,20,973,600.0,5047
0,0,3.8,110,34,22,1221,700.0,5047
0,0,3.8,41,2,0,175,400.0,5047
